date,prec,tmin,tmax,tmed
2015-08-14,0,12.1,21.94,17.81215277777778
2015-08-15,0,10.13,22.75,16.547291666666666
2015-08-16,0,11.11,21.91,16.551458333333333
2015-08-17,0,12.54,23.7,17.85222222222222
2015-08-18,0,12.13,25.16,18.273055555555555
2015-08-19,0,11.72,23.06,16.782847222222223
2015-08-20,0,13.49,24.69,18.658472222222223
2015-08-21,0,15.08,24.96,19.066666666666666
2015-08-22,0,13.32,24.38,18.44534722222222
2015-08-23,0,11.89,22.72,17.339930555555554
2015-08-24,0,13.32,24.17,18.53048611111111
2015-08-25,0,11.01,24.51,16.958958333333335
2015-08-26,0,11.86,24.37,17.779652777777777
2015-08-27,0,13.08,26.24,19.438194444444445
2015-08-28,0,15.78,27.73,20.646527777777777
2015-08-29,0,16.19,26.03,20.209652777777777
2015-08-30,0,16.52,28.37,21.736875
2015-08-31,0,15.64,25.66,20.901875
2015-09-01,0,12.44,24.24,18.173958333333335
2015-09-02,0,10.03,22.75,16.905625
2015-09-03,0,8.8,22.28,16.10013888888889
2015-09-04,0,8.5,21.7,15.111736111111112
2015-09-05,0,10.4,18.08,13.98875
2015-09-06,0.784,9.21,16.83,13.168472222222222
2015-09-07,22.05,9.04,16.32,12.106875
2015-09-08,0,7.718,18.18,12.198319444444444
2015-09-09,0,8.5,20.04,13.562430555555556
2015-09-10,0,9.55,20.71,14.918888888888889
2015-09-11,0,11.21,22.41,16.912307692307692
2015-09-12,0,11.11,21.91,16.807222222222222
2015-09-13,0,11.99,21.46,17.46236111111111
2015-09-14,0,15.06,21.87,18.14236111111111
2015-09-15,0,12.81,21.46,17.035138888888888
2015-09-16,0,13.81,21.59,17.12159722222222
2015-09-17,0,9.96,20.24,15.16
2015-09-18,0,7.213,19.05,12.839458333333333
2015-09-19,0,9.38,19.49,13.557986111111111
2015-09-20,0,10.23,20.95,14.834305555555556
2015-09-21,0,13.06,23.46,17.563402777777778
2015-09-22,0,12.64,23.9,17.55097222222222
2015-09-23,0,9.58,22.4,15.652847222222222
2015-09-24,0,8.87,17.97,12.730208333333334
2015-09-25,9.506,8.29,18.95,11.508680555555555
2015-09-26,0.392,8.94,19.46,13.07263888888889
2015-09-27,1.372,8.91,18.95,12.760555555555555
2015-09-28,0,7.009,18.3,11.487270833333334
2015-09-29,0.882,6.632,13.84,9.480409722222221
2015-09-30,2.548,5.249,15.7,9.547138888888888
2015-10-01,0,6.3,16.41,10.901763888888889
2015-10-02,0,7.012,18.99,12.983527777777779
2015-10-03,0,11.47,17.6,14.017222222222223
2015-10-04,0,14.79,21.22,17.786944444444444
2015-10-05,0.49,13.77,19.67,16.32347222222222
2015-10-06,0.098,12.82,18.79,14.657430555555555
2015-10-07,0,5.901,15.77,10.9746875
2015-10-08,15.778,5.859,11.4,8.6455
2015-10-09,0.196,4.576,12.33,7.972923611111111
2015-10-10,0,4.644,15.12,10.390284722222223
2015-10-11,2.254,9.28,15.33,11.642083333333334
2015-10-12,0.49,8.57,13.84,10.429444444444444
2015-10-13,0,6.632,14.08,9.783222222222221
2015-10-14,0,5.791,15.23,9.850277777777778
2015-10-15,0,6.334,14.72,9.622125
2015-10-16,0,5.525,15.42,10.900652777777777
2015-10-17,0.098,9.21,18.37,12.693125
2015-10-18,37.04,7.65,15.8,11.542083333333334
2015-10-19,11.564,6.729,14.35,9.794472222222222
2015-10-20,12.348,6.326,15.16,9.793430555555556
2015-10-21,0,5.357,14.85,9.345972222222223
2015-10-22,0,1.807,15.06,9.3343125
2015-10-23,0,7.243,16.71,10.881465277777778
2015-10-24,0,6.733,12.21,9.259833333333333
2015-10-25,0,6.462,11.43,8.37325
2015-10-26,27.636,6.632,11.73,8.708694444444445
2015-10-27,8.036,6.869,11.4,8.183444444444444
2015-10-28,0.098,4.067,12.89,7.967201388888889
2015-10-29,0,3.49,15.83,9.593538461538461
2015-10-30,0,8.87,15.73,11.652013888888888
2015-10-31,0.686,5.824,13.37,8.969701388888888
2015-11-01,19.404,3.034,17.18,11.52925
2015-11-02,2.94,2.709,9.91,4.526381944444444
2015-11-03,1.274,4.601,13.43,7.317270833333334
2015-11-04,0,5.417,13.06,8.14045138888889
2015-11-05,0,5.589,15.22,9.988902777777778
2015-11-06,0,7.582,16.57,11.462590277777778
2015-11-07,0,8.02,15.86,12.171319444444444
2015-11-08,0,7.786,16.41,11.474159722222222
2015-11-09,0,6.641,15.46,10.216118055555555
2015-11-10,0,7.759,16.59,11.784298611111112
2015-11-11,0,7.514,18,12.470875
2015-11-12,0,6.54,16.71,10.74692361111111
2015-11-13,0,6.104,15.33,9.934840277777777
2015-11-14,0,2.607,10.72,7.570604166666667
2015-11-15,0,6.912,17.29,11.532451388888889
2015-11-16,0,5.323,17.83,10.088236111111112
2015-11-17,0,5.154,15.63,9.235180555555555
2015-11-18,0,4.237,14.55,8.994777777777777
2015-11-19,0,5.561,15.08,9.848430555555556
2015-11-20,0,7.413,17.19,11.65720138888889
2015-11-21,13.524000000000001,2.816,16.73,10.2059375
2015-11-22,0,-2.828,5.562,0.6733055555555556
2015-11-23,0,-3.977,5.816,-0.5513125
2015-11-24,0,-4.69,5.24,0.12798611111111113
2015-11-25,0,-0.36,11.19,5.5694375
2015-11-26,0,5.182,16.27,9.469368055555556
2015-11-27,0,1.995,10.86,5.889069444444444
2015-11-28,0,2.743,11.06,6.1728125
2015-11-29,0,0.482,10.64,6.272909722222222
2015-11-30,0,7.276,16.77,11.606694444444445
2015-12-01,0,5.621,14.96,9.88113888888889
2015-12-02,0,6.394,15.12,9.481854166666666
2015-12-03,0,5.018,15.19,9.188152777777777
2015-12-04,0,4.984,14.17,8.876027777777777
2015-12-05,0,3.422,11.7,6.772993055555555
2015-12-06,0,3.592,10.72,6.639770833333333
2015-12-07,0,4.203,11.97,7.3784375
2015-12-08,0,5.214,14.48,8.896208333333334
2015-12-09,0,5.553,12.86,8.035368055555555
2015-12-10,0,3.218,9.58,5.781902777777778
2015-12-11,0,1.763,10.01,5.3889861111111115
2015-12-12,0,0.448,9.5,3.4577291666666667
2015-12-13,0,0.618,9.5,4.532652777777778
2015-12-14,0,3.252,9.06,5.6813472222222225
2015-12-15,0,3.456,14.34,8.467631944444445
2015-12-16,0,7.412,15.49,11.011541666666666
2015-12-17,0,8.5,17.26,12.18375
2015-12-18,0,7.378,16.86,10.8145
2015-12-19,0,7.073,17.08,10.968479166666667
2015-12-20,0,6.19,16.07,10.692013888888889
2015-12-21,0,6.36,14.61,9.415944444444444
2015-12-22,0,6.674,14.64,9.83498611111111
2015-12-23,0,5.085,13.03,8.459770833333334
2015-12-24,0,4.305,13.39,7.422493055555556
2015-12-25,0,3.05,11.23,6.261541666666667
2015-12-26,0,2.38,10.65,5.961590277777778
2015-12-27,0,4.033,12.96,7.275527777777778
2015-12-28,0,3.422,11.67,7.269597222222222
2015-12-29,0.784,3.796,11.6,6.7127638888888885
2015-12-30,0,2.685,15.73,8.238770833333334
2015-12-31,0,5.425,14.51,9.292090277777778
2016-01-01,0,6.564,14.75,10.024493055555556
2016-01-02,3.234,6.903,10.16,8.3273125
2016-01-03,2.94,5.613,11.23,7.969902777777778
2016-01-04,12.74,5.444,10.96,8.305152777777778
2016-01-05,13.818,-2.807,9.04,3.717625
2016-01-06,0.588,-2.296,10.16,2.9417916666666666
2016-01-07,6.86,6.217,16.91,10.928770833333333
2016-01-08,0,6.36,11.23,8.619965277777778
2016-01-09,9.408,4.561,8.89,6.6374305555555555
2016-01-10,0.392,3.917,9.84,7.355868055555556
2016-01-11,1.96,2.491,10.3,7.734854166666667
2016-01-12,0,1.229,12.18,7.404083333333333
2016-01-13,0,0.856,13.86,6.6490277777777775
2016-01-14,0,7.248,14.04,10.869826388888889
2016-01-15,0,-0.598,10.14,5.798986111111111
2016-01-16,0,-3.105,4.561,0.049097222222222237
2016-01-17,0,-3.819,10.04,4.647090277777778
2016-01-18,0.196,4.135,12.01,8.40498611111111
2016-01-19,0,-0.876,7.905,3.581888888888889
2016-01-20,1.568,1.094,8.04,4.553006944444444
2016-01-21,2.842,-0.537,11.41,5.3318125
2016-01-22,0,4.676,12.11,7.981076388888889
2016-01-23,0,6.055,13.49,9.275569444444445
2016-01-24,0,5.995,13.18,9.114194444444445
2016-01-25,0,5.486,13.32,8.741701388888888
2016-01-26,0.784,0.346,9.4,4.651020833333333
2016-01-27,0,-1.003,6.37,2.113138888888889
2016-01-28,0,-0.536,8.52,3.3269305555555557
2016-01-29,0,0.13,6.299,2.5831875
2016-01-30,0,-0.503,7.871,2.8304097222222224
2016-01-31,0,2.506,15.79,8.999465277777778
2016-02-01,0,4.576,14.48,9.103423611111111
2016-02-02,0,5.322,15.16,9.392236111111112
2016-02-03,0,2.335,11.89,6.9874583333333335
2016-02-04,0,-0.978,6.752,2.8560694444444445
2016-02-05,0,2.03,9.53,5.114347222222222
2016-02-06,0,4.702,10.62,7.360569444444445
2016-02-07,0,3.313,10.52,6.443923611111111
2016-02-08,0,9.55,16.88,12.574722222222222
2016-02-09,0,6.869,16.61,12.626104166666666
2016-02-10,0,7.819,14.31,9.918590277777778
2016-02-11,0,6.123,10.3,8.078479166666666
2016-02-12,0,6.937,13.6,9.971284722222222
2016-02-13,0,5.546,14.01,8.629138888888889
2016-02-14,0,-4.328,6.666,0.6372361111111111
2016-02-15,0,-4.634,1.589,-2.3535694444444446
2016-02-16,0,-5.607,2.18,-2.6260694444444446
2016-02-17,0,-5.302,2.996,-0.8128055555555556
2016-02-18,0,-0.924,3.98,1.232201388888889
2016-02-19,0,-0.544,4.933,1.7578402777777777
2016-02-20,0,1.521,7.735,5.123680555555556
2016-02-21,0,3.218,10.64,6.455694444444444
2016-02-22,0,3.999,12.67,7.573125
2016-02-23,0,2.607,10.71,7.037625
2016-02-24,0,2.879,14,8.380430555555556
2016-02-25,0,0.211,9.33,4.101180555555556
2016-02-26,0,-4.608,8.75,2.034527777777778
2016-02-27,0,-5.715,-2.305,-4.4032430555555555
2016-02-28,0,-5.913,4.188,-0.2743055555555556
2016-02-29,0,-0.74,7.705,2.5418819444444445
2016-03-01,0,1.168,12.82,7.520173611111111
2016-03-02,0,5.451,14.98,10.048
2016-03-03,0,5.389,13.25,9.04075
2016-03-04,0,2.211,12.48,7.3778125
2016-03-05,0,-1.589,7.804,3.557236111111111
2016-03-06,0,-2.628,5.937,0.5617083333333334
2016-03-07,0,-3.241,4.222,-0.9631875
2016-03-08,0,-4.083,5.104,-0.2725972222222222
2016-03-09,0,-3.609,9.7,2.710840277777778
2016-03-10,0,-2.798,6.394,1.2405208333333333
2016-03-11,0,-3.914,4.731,-0.31859027777777776
2016-03-12,0,-2.935,7.328,1.6290277777777777
2016-03-13,0,-1.446,8.24,2.8263333333333334
2016-03-14,0,-0.836,8.28,3.387472222222222
2016-03-15,0,0.38,8.64,3.797715277777778
2016-03-16,0,1.433,9.86,4.930798611111111
2016-03-17,0,-0.095,10.04,4.718895833333334
2016-03-18,0,2.098,9.77,5.809284722222222
2016-03-19,0,0.944,7.775,3.494034722222222
2016-03-20,0,-0.469,9.19,3.532951388888889
2016-03-21,0,-0.944,4.271,1.0854166666666667
2016-03-22,0,-1.073,8.62,2.4687638888888888
2016-03-23,0,0.584,7.399,2.9405694444444443
2016-03-24,0,-0.231,10.07,4.772541666666666
2016-03-25,0,2.643,16.37,10.123472222222222
2016-03-26,0,10.2,16.4,12.557986111111111
2016-03-27,0,4.78,13.65,10.229541666666666
2016-03-28,0,4.373,14.13,9.477755244755246
2016-03-29,0,5.424,16.77,11.107347222222222
2016-03-30,0,8.4,19.18,13.672777777777778
2016-03-31,0,0.245,14.82,8.372104166666666
2016-04-01,0,-1.712,9.74,3.2825972222222224
2016-04-02,0,-1.169,9.94,4.5940208333333334
2016-04-03,0,3.083,13.19,7.858986111111111
2016-04-04,0,1.351,8.6,4.925993055555556
2016-04-05,0,1.148,8.39,4.632305555555556
2016-04-06,0,0.278,11.29,5.791625
2016-04-07,0,3.456,12.68,7.4796805555555554
2016-04-08,0,0.143,12.24,6.629597222222222
2016-04-09,0,-1.102,12.51,5.736305555555555
2016-04-10,0,1.976,11.97,6.397881944444444
2016-04-11,0,1.455,8.48,4.370125
2016-04-12,0,3.422,9.67,5.164361111111111
2016-04-13,0,3.72,12.78,6.978868055555556
2016-04-14,0,3.897,16.47,9.983583333333334
2016-04-15,0,5.755,14.88,10.880402777777778
2016-04-16,0,8.43,14.85,10.710277777777778
2016-04-17,0,6.123,14.81,9.672923611111111
2016-04-18,0,6.123,14.14,10.009097222222222
2016-04-19,0,5.41,13.44,9.643138888888888
2016-04-20,0,1.812,6.87,4.265708333333333
2016-04-21,0,1.494,11.9,7.633375
2016-04-22,0,3.377,12.58,6.991263888888889
2016-04-23,0,6.301,14.82,10.84029861111111
2016-04-24,0,5.35,12.08,8.372652777777779
2016-04-25,0,4.981,11.43,7.754256944444444
2016-04-26,0,5.589,15.86,10.804243055555556
2016-04-27,0,6.835,16.81,11.916145833333333
2016-04-28,0,5.919,15.46,9.839
2016-04-29,0,4.635,12.25,8.110118055555555
2016-04-30,0,4.193,12.01,7.566201388888889
2016-05-01,0,3.626,13.32,7.987618055555555
2016-05-02,0,3.151,15.18,9.015868055555556
2016-05-03,0,7.548,18.33,13.198291666666666
2016-05-04,0,9.4,17.76,13.622569444444444
2016-05-05,0,4.969,15.22,10.4705
2016-05-06,0,5.274,9.97,6.970347222222222
2016-05-07,0,4.493,10.59,6.728916666666667
2016-05-08,0,2.593,6.462,5.592590277777778
2016-05-09,0,3.645,7.21,5.287361111111111
2016-05-10,0,2.803,8.19,5.218201388888889
2016-05-11,0,1.453,7.466,3.8611319444444443
2016-05-12,0,1.276,7.871,4.200611111111111
2016-05-13,0,0.978,11.03,5.387409722222222
2016-05-14,0,2.483,13.44,7.518847222222222
2016-05-15,0,4.203,13.94,8.474041666666666
2016-05-16,0,5.655,15.69,10.095104166666667
2016-05-17,0,7.853,16.94,11.374381944444444
2016-05-18,0,8.12,17.45,12.514722222222222
2016-05-19,0,8.4,19.93,14.174861111111111
2016-05-20,0,10.5,18.06,13.683194444444444
2016-05-21,0,10.87,20.91,15.944722222222222
2016-05-22,0,12.62,21.01,16.69215277777778
2016-05-23,0,8.63,18.99,15.029652777777779
2016-05-24,0,12.48,22.74,19.059305555555557
2016-05-25,0,12.06,23.08,17.16604166666667
2016-05-26,0,10.47,21.45,16.00638888888889
2016-05-27,0,10.91,20.61,15.793958333333332
2016-05-28,0,6.767,17.29,11.824104166666666
2016-05-29,0,4.78,14.92,10.294020833333333
2016-05-30,0,5.154,17.59,11.01207638888889
2016-05-31,0,7.175,16.85,11.598354166666667
2016-06-01,0,6.808,19.56,12.950479166666666
2016-06-02,0,9.58,21.73,15.473846153846154
2016-06-03,0,10.03,19.97,14.770625
2016-06-04,0,9.18,19.59,14.071111111111112
2016-06-05,0,9.86,19.05,14.9204
2016-06-06,0,12.77,20.27,15.092045454545454
2016-06-07,0,12.33,23.69,17.62263888888889
2016-06-08,0,13.08,26.84,20.599166666666665
2016-06-09,0,20.28,27.99,23.893472222222222
2016-06-10,0,12.71,24.98,20.54361111111111
2016-06-11,0,12.54,23.9,17.162847222222222
2016-06-12,0,11.89,24,18.044722222222223
2016-06-13,0,13.59,27.28,20.62847222222222
2016-06-14,0,15.13,24.2,20.785694444444445
2016-06-15,0,9.99,19.13,16.184930555555557
2016-06-16,0,4.407,16.04,10.320090277777778
2016-06-17,0,3.898,17.06,10.841493055555556
2016-06-18,0,6.878,19.53,13.24313888888889
2016-06-19,0,6.674,18.41,13.057381944444444
2016-06-20,0,8.63,19.77,14.376111111111111
2016-06-21,0,10.06,21.01,15.872708333333334
2016-06-22,0,13.62,24.47,18.427222222222223
2016-06-23,0,13.35,25.56,19.79222222222222
2016-06-24,0,15.28,26.51,21.18027777777778
2016-06-25,0,14,26,20.643055555555556
2016-06-26,0,13.32,23.49,17.9125
2016-06-27,0,12.4,24.68,18.589027777777776
2016-06-28,0,15.85,25.46,19.995208333333334
2016-06-29,0,12.67,24.44,18.415277777777778
2016-06-30,0,13.76,24.44,18.900625
2016-07-01,0,13.42,24.95,18.982916666666668
2016-07-02,0,14.16,26.1,20.57784722222222
2016-07-03,0,16.49,28.48,22.471666666666668
2016-07-04,0,13.28,23.93,18.579166666666666
2016-07-05,0,14.53,26.1,20.110416666666666
2016-07-06,0,15.01,25.76,20.413333333333334
2016-07-07,0.98,11.69,23.81,17.93923611111111
2016-07-08,0,13.32,24.55,18.95
2016-07-09,0,14.17,26.61,19.97375
2016-07-10,0,14.57,27.29,20.748958333333334
2016-07-11,0,15.85,27.63,22.028541666666666
2016-07-12,0,16.7,28.07,22.426458333333333
2016-07-13,0,14.02,23.53,19.1125
2016-07-14,0,11.45,23.42,17.111597222222223
2016-07-15,0,13.11,22.58,17.779097222222223
2016-07-16,0,13.45,23.46,18.55527777777778
2016-07-17,0,14.27,24.14,19.618055555555557
2016-07-18,0,18.32,26.34,22.054236111111113
2016-07-19,0,17.85,31.82,24.254236111111112
2016-07-20,0,18.59,29.56,23.460277777777776
2016-07-21,0,17.91,29.66,23.805902777777778
2016-07-22,0,15.79,28.2,21.629236111111112
2016-07-23,0,14.2,23.8,18.481319444444445
2016-07-24,0,12.91,23.43,17.922361111111112
2016-07-25,0,14.13,25.25,19.731041666666666
2016-07-26,0,15.99,26.48,21.02513888888889
2016-07-27,0,16.26,26.37,20.966458333333332
2016-07-28,0,15.92,26.47,21.092708333333334
2016-07-29,0,17.54,30.23,23.732847222222222
2016-07-30,0,19.41,28.48,23.99875
2016-07-31,0,21.2,25.03,22.91888888888889
2016-08-01,0,16.43,27.87,22.755347222222223
2016-08-02,0,16.4,28.71,22.63923611111111
2016-08-03,0,16.63,29.46,23.598194444444445
2016-08-04,0,16.66,30.64,23.19326388888889
2016-08-05,0,15.28,26.62,20.494097222222223
2016-08-06,0,14.1,23.69,18.19
2016-08-07,0,13.18,21.6,17.56854166666667
2016-08-08,0,12.91,22.75,17.594305555555554
2016-08-09,0,13.32,23.59,18.247708333333332
2016-08-10,0,11.82,19.33,15.11326388888889
2016-08-11,2.94,10.94,20.89,14.72451388888889
2016-08-12,0,11.35,20.91,16.032708333333332
2016-08-13,0,11.62,21.97,17.048125
2016-08-14,0,14.3,23.63,19.089791666666667
2016-08-15,0.5880000000000001,15.03,26.61,19.927847222222223
2016-08-16,0,14.32,24.98,19.64375
2016-08-17,0,16.28,26.2,20.647916666666667
2016-08-18,0,14.8,27.59,21.080416666666668
2016-08-19,0,16.79,28.81,22.867569444444445
2016-08-20,0,16.86,29.35,22.633333333333333
2016-08-21,0,14.81,23.7,18.807152777777777
2016-08-22,0,13.93,23.35,18.11013888888889
2016-08-23,0,13.52,23.19,18.403055555555554
2016-08-24,0,13.62,23.5,18.614791666666665
2016-08-25,0,14.1,23.5,18.536180555555557
2016-08-26,0.8820000000000001,13.47,25.79,19.756180555555556
2016-08-27,0,15.44,27.56,21.23472222222222
2016-08-28,0,17.64,29.31,23.80326388888889
2016-08-29,0.098,18.69,30.19,24.392569444444444
2016-08-30,0,13.69,26.27,21.444305555555555
2016-08-31,0,12.4,24.08,17.870833333333334
2016-09-01,0,12.88,22.95,17.483958333333334
2016-09-02,0,13.75,24.81,18.672569444444445
2016-09-03,0,14.96,26.23,20.361875
2016-09-04,0,16.62,28.81,21.85597222222222
2016-09-05,0,18.32,31.65,24.641319444444445
2016-09-06,0,19.68,30.63,25.591597222222223
2016-09-07,0,22.58,32.43,26.588958333333334
2016-09-08,0,15.91,29.11,23.008819444444445
2016-09-09,0,16.15,25.29,20.9
2016-09-10,0,13.38,25.12,19.099166666666665
2016-09-11,0,12.81,22.1,17.01
2016-09-12,0,13.78,23.42,18.265416666666667
2016-09-13,0.6859999999999999,11.2,20.89,16.10597222222222
2016-09-14,0,5.595,18.65,11.949208333333333
2016-09-15,0,3.662,16.55,9.637784722222221
2016-09-16,0,4.916,17.53,11.300166666666668
2016-09-17,0,7.277,20.27,14.001715277777778
2016-09-18,0,10.13,20.44,15.01125
2016-09-19,0,8.23,19.25,13.658958333333333
2016-09-20,0.098,9.31,19.22,13.400416666666667
2016-09-21,0,8.5,20.88,14.514513888888889
2016-09-22,0,10.06,22.1,15.36951388888889
2016-09-23,0,9.65,20.47,14.310902777777779
2016-09-24,0,8.91,19.86,13.684513888888889
2016-09-25,0,8.87,20.51,14.056180555555555
2016-09-26,0,10.67,20.67,14.481041666666666
2016-09-27,0,10.47,19.76,14.540625
2016-09-28,0,8.57,17.67,12.203819444444445
2016-09-29,0,8.43,17.83,13.057986111111111
2016-09-30,0.392,7.446,17.93,11.156604166666666
2016-10-01,0,7.107,19.66,12.6891875
2016-10-02,0,8.67,20.2,13.764444444444445
2016-10-03,0,9.96,21.52,15.465486111111112
2016-10-04,0,11.61,22.53,16.614097222222224
2016-10-05,0,11.75,21.42,15.987291666666668
2016-10-06,0,10.5,22.87,16.501597222222223
2016-10-07,0,11.93,22.47,17.086041666666667
2016-10-08,0,12.76,22.47,16.602847222222223
2016-10-09,0,8.57,20.47,14.02326388888889
2016-10-10,0,7.921,18.5,12.6653125
2016-10-11,0,6.636,18.71,11.886076388888888
2016-10-12,14.798,7.582,15.33,10.057027777777778
2016-10-13,35.182,4.697,10.86,6.997069444444445
2016-10-14,1.568,3.354,13.73,7.392590277777778
2016-10-15,0,2.785,16.03,9.348645833333334
2016-10-16,0,7.752,20.74,13.541986111111111
2016-10-17,0,9.89,20.44,14.51125
2016-10-18,0,9.74,17.66,12.805416666666666
2016-10-19,0,8.55,17.45,12.109583333333333
2016-10-20,0,8.87,18.06,12.379097222222223
2016-10-21,0,10.12,18.34,12.595833333333333
2016-10-22,0.588,8.59,16.67,11.186527777777778
2016-10-23,0.784,8.43,13.67,10.016458333333333
2016-10-24,4.998,8.96,16.81,12.338333333333333
2016-10-25,0,10.28,18.3,14.6175
2016-10-26,0,13.4,21.61,16.340208333333333
2016-10-27,0,12.96,20.84,16.35638888888889
2016-10-28,0.098,6.801,17.05,11.736222222222223
2016-10-29,0.098,6.055,16.23,10.865020833333334
2016-10-30,0,7.718,17.42,12.514486111111111
2016-10-31,0,6.53,15.35,10.296111111111111
2016-11-01,0,5.312,16.5,11.280006944444445
2016-11-02,0,11.91,18.78,13.81611111111111
2016-11-03,0,10.01,12.55,11.7564
2016-11-09,0,7.141,14.98,10.67314953271028
2016-11-10,0,5.613,10.25,8.289432432432433
2016-11-20,0,6.526,8.86,7.732
2016-11-21,35.378,4.595,7.601,6.403256944444444
2016-11-22,37.730000000000004,0.061,5.104,3.0099791666666667
2016-11-23,6.174,-1.263,4.493,1.144875
2016-11-24,0,-1.08,2.559,0.22919444444444445
2016-11-25,6.86,-0.72,4.052,1.6620208333333333
2016-11-26,27.93,0.456,4.256,2.3813541666666667
2016-11-27,17.052,0.156,4.489,1.8444097222222222
2016-11-28,10.290000000000001,-0.312,7.234,2.198840277777778
2016-11-29,0.882,-0.265,6.344,3.0650694444444446
2016-11-30,0,3.313,11.01,6.461423611111111
2016-12-01,0,3.408,9.23,5.322208333333333
2016-12-02,0,1.012,11.28,5.110791666666667
2016-12-03,0,3.407,8.01,5.541986111111111
2016-12-04,0,2.741,8.07,5.285027777777778
2016-12-05,0,2.9,6.835,5.109145833333334
2016-12-06,0,2.742,11.12,5.9131736111111115
2016-12-07,0,-0.201,6.835,3.8008888888888888
2016-12-08,0,-0.706,8.99,4.745229166666666
2016-12-09,0,2.981,10.43,5.7626875
2016-12-10,0,2.709,10.51,5.803673611111111
2016-12-11,0,1.928,11.08,5.6469375
2016-12-12,0,1.188,11.59,5.222326388888889
2016-12-13,0,0.04,8.34,3.6193680555555554
2016-12-14,0,-2.222,3.324,1.2231180555555556
2016-12-15,0,-4.091,5.032,0.12590277777777778
2016-12-16,0,-1.67,3.17,0.22335416666666666
2016-12-17,0,-0.414,5.274,2.152465277777778
2016-12-18,0,-0.842,5.715,2.0822708333333333
2016-12-19,0,-1.25,7.175,1.5557013888888889
2016-12-20,0,-2.133,8.28,2.7444166666666665
2016-12-21,0,-1.28,7.566,1.8534444444444444
2016-12-22,0,-1.147,8.41,2.829111111111111
2016-12-23,0,0.448,8.81,3.7843472222222223
2016-12-24,0,1.025,8.24,3.7001805555555554
2016-12-25,0,0.956,10.64,5.535541666666667
2016-12-26,0,4.101,12.26,7.9852083333333335
2016-12-27,0,4.196,11.89,7.868270833333333
2016-12-28,0,1.282,9.08,5.168388888888889
2016-12-29,0,2.573,10.06,5.681881944444444
2016-12-30,0,6.089,7.659,6.844736842105263
2016-12-31,0,2.011,12.61,6.390630434782609
2017-01-01,0,1.263,12.49,4.495729166666667
2017-01-02,0,1.501,10.57,5.737618055555555
2017-01-03,0,3.286,11.79,7.951326388888889
2017-01-04,0,2.166,9.96,5.1790972222222225
2017-01-05,0,1.725,11.29,5.4294722222222225
